id,y,year,stage,match,home,away,stadium,week_day,month,day,tv_cnt,BS-TBS,NHK,地方局,ｽｶﾊﾟｰ,home_score,away_score,temperature,humidity,referee,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,weather_晴,weather_曇,weather_雨,weather_屋内,weather_雷,weather_雪,weather_霧,weather_のち,weather_時々,weather_一時,address,capa,h_lat,h_lng,station,age,child,population,area,absorp,home_stadium,lat,lng,away_stadium,a_lat,a_lng,discomfort,ranking_x,ranking_y,home_all,away_all,distance,week_absorp,jap_cnt,home_cum,away_cum
15067,11185,2013,1,26,23,15,56,5,9,21,2.0,0,0,0,1,0,2,30.0,44.0,35,12000000,8500000,2500000,35000000,20000000,12000000,6500000,30000000,50000000,70000000,70000000,40000000,20000000,12000000,20000000,17000000,17000000,20000000,42000000,26000000,24000000,70000000,1,0,0,0,0,0,0,0,0,0,9,15600,35.9189126,139.6318202,1.0,44.09,0.18,7222.0,3768.0,69.50925,56,35.9189126,139.6318202,15,38.3191584,140.8818571,77.376,7.0,9.0,316500000.0,308000000.0,248170.71011498573,54.345731748299826,0,3228,2429
15068,16196,2013,1,26,9,1,3,5,9,21,3.0,0,0,1,1,2,0,30.7,53.0,51,80000000,30000000,35000000,42000000,55000000,50000000,50000000,25000000,40000000,45000000,60000000,35000000,6000000,10000000,15000000,15000000,15000000,50000000,20000000,18000000,16000000,25000000,1,0,0,0,0,0,0,0,0,0,25,50000,34.4410767,132.3941448,1.0,45.46,0.18,2840.0,8480.0,32.98906976744186,3,34.4410767,132.3941448,7,37.8824079,139.059359,79.69629,3.0,10.0,512000000.0,225000000.0,789941.1882584365,54.345731748299826,3,3198,2548
15069,33174,2013,1,26,13,29,14,6,9,22,2.0,0,0,0,1,1,1,28.4,43.0,37,35000000,30000000,30000000,25000000,20000000,25000000,2500000,15000000,100000000,50000000,2500000,40000000,12000000,30000000,15000000,15000000,15000000,15000000,40000000,2500000,28000000,35000000,1,0,0,0,0,0,0,0,0,0,14,47816,34.613354,135.5146258,1.0,44.63,0.18,8849.0,1901.0,54.45473684210528,4,34.613354,135.5146258,35,35.848791600000006,139.97566980000002,75.24488,5.0,12.0,335000000.0,247500000.0,505903.3642774338,54.60982545725475,0,3213,3412
15070,13020,2013,1,27,37,22,44,5,9,28,3.0,0,1,0,1,3,1,22.4,57.0,15,70000000,20000000,45000000,15000000,30000000,80000000,20000000,25000000,2500000,10000000,2500000,10000000,2500000,2500000,2500000,5800000,2500000,2500000,2500000,2500000,2500000,10000000,1,0,0,0,0,0,0,0,0,0,48,40728,35.991979,140.64042969999997,0.0,45.31,0.18,2931.0,6096.0,38.830476190476176,44,35.991979,140.64042969999997,26,33.2007577,131.6564724,68.93332,4.0,18.0,320000000.0,45800000.0,1023120.5039695129,54.345731748299826,1,4122,1406
15071,11539,2013,1,27,23,39,56,5,9,28,4.0,0,1,1,1,2,5,21.2,52.0,36,12000000,8500000,2500000,35000000,20000000,12000000,6500000,50000000,30000000,70000000,70000000,35000000,58000000,50000000,2500000,36000000,30000000,25000000,30000000,30000000,2500000,40000000,1,0,0,0,0,0,0,0,0,0,9,15600,35.9189126,139.6318202,1.0,44.09,0.18,7222.0,3768.0,69.50925,56,35.9189126,139.6318202,22,35.6642727,139.52713880000002,66.94976,9.0,5.0,316500000.0,339000000.0,24538.593840803496,54.345731748299826,2,3228,3545
15072,15088,2013,1,27,35,18,55,5,9,28,3.0,0,0,1,1,2,1,26.6,44.0,29,10000000,25000000,30000000,60000000,18000000,12000000,40000000,40000000,50000000,50000000,25000000,10000000,15000000,12000000,6000000,25000000,20000000,6000000,9000000,7200000,30000000,2500000,1,0,0,0,0,0,0,0,0,0,54,20281,34.9851684,138.481305,0.0,45.74,0.18,3723.0,7255.0,69.53225,55,34.9851684,138.481305,30,35.624201,138.5843276,73.14096,13.0,15.0,360000000.0,142700000.0,54596.141834969436,54.345731748299826,0,3084,1481
15073,12013,2013,1,27,21,24,21,5,9,28,2.0,0,0,0,1,1,2,21.9,64.0,37,90000000,2500000,6000000,150000000,20000000,60000000,15000000,38000000,40000000,30000000,100000000,7000000,32000000,50000000,20000000,10000000,80000000,20000000,5000000,15000000,30000000,90000000,1,0,0,0,0,0,0,0,0,0,28,20000,35.122624,136.943474,1.0,43.21,0.19,7443.0,5116.0,62.53833333333333,48,35.084571999999994,137.1700161,47,35.5900902,139.6473358,68.76284,11.0,8.0,551500000.0,359000000.0,302821.32731181924,54.345731748299826,0,4226,3214
15074,15704,2013,1,27,13,12,4,5,9,28,2.0,0,0,0,1,2,0,24.4,38.0,23,35000000,30000000,20000000,25000000,20000000,25000000,2500000,15000000,100000000,50000000,15000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,80000000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,14,19628,34.613354,135.5146258,1.0,44.63,0.18,8849.0,1901.0,68.44416666666666,4,34.613354,135.5146258,13,34.7228036,137.87830219999998,69.80928,6.0,17.0,337500000.0,105000000.0,262751.38000662765,54.345731748299826,0,3213,3298
15075,17849,2013,1,27,15,31,15,5,9,28,2.0,0,0,0,1,0,0,20.9,55.0,51,40000000,20000000,12000000,20000000,17000000,17000000,20000000,42000000,26000000,24000000,70000000,25000000,30000000,70000000,120000000,100000000,30000000,50000000,8000000,130000000,30000000,10000000,1,0,0,0,0,0,0,0,0,0,15,19694,38.3191584,140.8818571,1.0,44.82,0.18,2328.0,6862.0,77.73585365853658,15,38.3191584,140.8818571,34,35.510047,139.6063366,66.74404999999999,7.0,1.0,308000000.0,603000000.0,279300.536372814,54.345731748299826,0,2429,4315
15076,10290,2013,1,27,29,1,35,5,9,28,2.0,0,0,0,1,1,1,22.9,50.0,31,40000000,15000000,38000000,30000000,12000000,35000000,40000000,15000000,2500000,35000000,28000000,35000000,6000000,10000000,15000000,15000000,15000000,50000000,20000000,18000000,16000000,25000000,0,1,0,0,0,0,0,0,0,0,8,15349,35.848791600000006,139.97566980000002,0.0,44.86,0.17,6192.0,5082.0,73.93897435897436,35,35.848791600000006,139.97566980000002,7,37.8824079,139.059359,69.0345,10.0,11.0,290500000.0,225000000.0,200213.12108548582,54.345731748299826,1,3412,2548
15077,13743,2013,1,27,36,34,58,5,9,28,2.0,0,0,0,1,2,2,21.8,61.0,16,6000000,2500000,8000000,2500000,2500000,10000000,2500000,10000000,2500000,2500000,2500000,40000000,45000000,2500000,60000000,45000000,100000000,80000000,18000000,60000000,25000000,70000000,1,0,0,0,0,0,0,0,0,0,40,15100,35.34150959999999,139.3385989,0.0,43.8,0.18,9079.0,2416.0,53.96999999999999,58,35.34150959999999,139.3385989,25,35.9019995,139.7146773,68.40002,16.0,3.0,51500000.0,545500000.0,63270.21252669432,54.345731748299826,0,1191,5786
15078,12355,2013,1,27,8,9,12,5,9,28,2.0,0,0,0,1,0,2,29.1,40.0,48,14000000,11000000,10000000,7000000,10000000,10000000,11000000,9000000,13000000,11000000,30000000,80000000,30000000,35000000,42000000,55000000,50000000,50000000,25000000,40000000,45000000,60000000,1,0,0,0,0,0,0,0,0,0,2,24490,33.3725083,130.5204243,1.0,45.63,0.2,840.0,2440.0,52.031794871794865,12,33.3725083,130.5204243,3,34.4410767,132.3941448,75.6746,14.0,2.0,136000000.0,512000000.0,222798.55863963353,54.345731748299826,3,1704,3198
15079,30673,2013,1,28,39,37,24,5,10,5,2.0,0,0,0,1,1,4,18.8,93.0,30,35000000,58000000,50000000,30000000,36000000,30000000,25000000,30000000,30000000,2500000,40000000,70000000,4800000,45000000,15000000,30000000,20000000,80000000,25000000,2500000,2500000,60000000,0,1,0,0,0,0,0,0,0,0,33,54224,35.6785859,139.7147533,1.0,43.91,0.15,13300.0,2104.0,39.585,22,35.6642727,139.52713880000002,44,35.991979,140.64042969999997,65.53816,5.0,4.0,366500000.0,354800000.0,106223.46282812234,54.345731748299826,2,3545,4122
15080,8650,2013,1,28,36,21,58,5,10,5,2.0,0,0,0,1,1,1,20.1,87.0,48,2500000,2500000,8000000,2500000,2500000,2500000,10000000,10000000,2500000,2500000,2500000,90000000,2500000,6000000,150000000,20000000,23000000,15000000,38000000,40000000,30000000,100000000,0,1,1,0,0,0,0,0,1,0,40,15100,35.34150959999999,139.3385989,0.0,43.8,0.18,9079.0,2416.0,53.96999999999999,58,35.34150959999999,139.3385989,48,35.084571999999994,137.1700161,67.45213,16.0,13.0,48000000.0,514500000.0,241807.23912608114,54.345731748299826,0,1191,4226
15081,12547,2013,1,28,18,31,30,5,10,5,3.0,0,1,0,1,0,0,21.7,79.0,13,10000000,15000000,12000000,6000000,25000000,6000000,20000000,9000000,7200000,30000000,2500000,25000000,30000000,70000000,120000000,100000000,30000000,30000000,30000000,130000000,20000000,150000000,0,1,0,0,0,0,0,0,0,0,19,17000,35.624201,138.5843276,0.0,46.21,0.18,847.0,4201.0,63.4481818181818,30,35.624201,138.5843276,34,35.510047,139.6063366,69.55157,15.0,1.0,142700000.0,735000000.0,113903.0264713802,54.345731748299826,0,1481,4315
15082,26514,2013,1,28,1,8,7,5,10,5,4.0,0,1,1,1,3,1,23.3,62.0,16,35000000,6000000,10000000,15000000,15000000,15000000,50000000,20000000,18000000,16000000,25000000,14000000,11000000,12000000,7000000,11000000,10000000,11000000,9000000,4800000,11000000,30000000,0,1,0,0,0,0,0,0,0,0,30,42300,37.8824079,139.059359,0.0,47.23,0.17,2330.0,10364.0,59.46738095238097,7,37.8824079,139.059359,12,33.3725083,130.5204243,70.60854,12.0,14.0,225000000.0,130800000.0,1012959.9423385068,54.345731748299826,2,2548,1704
15083,11045,2013,1,28,22,13,26,5,10,5,3.0,0,1,0,1,0,2,20.8,90.0,27,10000000,2500000,2500000,2500000,5800000,2500000,2500000,2500000,2500000,2500000,10000000,35000000,30000000,20000000,25000000,20000000,25000000,2500000,10000000,26000000,50000000,15000000,0,0,0,1,0,0,0,0,0,0,12,40000,33.2007577,131.6564724,0.0,47.08,0.18,1178.0,5100.0,24.819399999999995,26,33.2007577,131.6564724,4,34.613354,135.5146258,68.8108,18.0,6.0,45800000.0,258500000.0,442407.58786189335,54.345731748299826,1,1406,3213
15084,47790,2013,1,28,34,23,25,5,10,5,2.0,0,0,0,1,4,0,19.9,91.0,23,40000000,45000000,40000000,60000000,45000000,100000000,80000000,18000000,60000000,25000000,70000000,30000000,8500000,2500000,35000000,20000000,12000000,6500000,30000000,50000000,70000000,70000000,0,0,1,0,0,0,0,0,0,0,10,63700,35.9019995,139.7146773,0.0,44.09,0.18,7222.0,3768.0,57.114883720930244,25,35.9019995,139.7146773,56,35.9189126,139.6318202,67.33390999999999,3.0,9.0,583000000.0,334500000.0,9312.129121748658,54.345731748299826,0,5786,3228
15085,8218,2013,1,28,12,15,13,5,10,5,2.0,0,0,0,1,1,1,27.3,56.0,19,2500000,2500000,2500000,2500000,2500000,2500000,2500000,80000000,13000000,2500000,2500000,40000000,20000000,12000000,20000000,17000000,17000000,20000000,42000000,26000000,24000000,70000000,0,1,0,0,0,0,0,0,0,0,52,15165,34.7228036,137.87830219999998,1.0,45.74,0.18,3723.0,7255.0,67.74204545454545,13,34.7228036,137.87830219999998,15,38.3191584,140.8818571,75.54012,17.0,8.0,115500000.0,308000000.0,451498.27536623116,54.345731748299826,0,3298,2429
15086,15512,2013,1,28,9,35,3,5,10,5,3.0,0,1,0,1,3,1,21.1,88.0,35,80000000,30000000,35000000,42000000,55000000,50000000,50000000,12000000,40000000,45000000,60000000,10000000,30000000,60000000,40000000,25000000,40000000,12000000,18000000,50000000,25000000,50000000,0,0,1,0,0,0,0,0,0,0,25,50000,34.4410767,132.3941448,1.0,45.46,0.18,2840.0,8480.0,32.98906976744186,3,34.4410767,132.3941448,55,34.9851684,138.481305,69.18932000000001,2.0,10.0,499000000.0,360000000.0,677804.5640560618,54.345731748299826,2,3198,3084
15087,14388,2013,1,28,24,29,47,6,10,6,2.0,0,0,0,1,3,1,24.9,72.0,17,7000000,32000000,50000000,20000000,10000000,80000000,20000000,100000000,5000000,45000000,90000000,40000000,12000000,15000000,38000000,15000000,10000000,35000000,20000000,2500000,2500000,35000000,1,0,0,0,0,0,0,0,0,0,39,26530,35.5900902,139.6473358,1.0,43.8,0.18,9079.0,2416.0,63.73166666666666,47,35.5900902,139.6473358,35,35.848791600000006,139.97566980000002,73.92172,7.0,11.0,459000000.0,225000000.0,42597.0482129102,54.60982545725475,0,3214,3412
15088,15178,2013,1,29,15,21,15,5,10,19,2.0,0,0,0,1,2,1,17.5,58.0,44,40000000,20000000,12000000,26000000,17000000,17000000,20000000,42000000,2500000,30000000,70000000,90000000,2500000,6000000,2500000,20000000,40000000,38000000,52000000,60000000,65000000,30000000,0,1,0,0,0,0,0,0,0,0,15,19694,38.3191584,140.8818571,1.0,44.82,0.18,2328.0,6862.0,77.73585365853658,15,38.3191584,140.8818571,48,35.084571999999994,137.1700161,62.229499999999994,8.0,13.0,296500000.0,406000000.0,494002.86688338977,54.345731748299826,0,2429,4226
15089,32305,2013,1,29,37,34,44,5,10,19,2.0,0,0,0,1,1,2,18.1,74.0,38,70000000,4800000,45000000,15000000,30000000,20000000,80000000,25000000,2500000,2500000,60000000,40000000,45000000,40000000,60000000,45000000,100000000,80000000,18000000,60000000,25000000,70000000,0,1,1,0,0,0,0,1,0,0,48,40728,35.991979,140.64042969999997,0.0,45.31,0.18,2931.0,6096.0,38.830476190476176,44,35.991979,140.64042969999997,25,35.9019995,139.7146773,63.63906,4.0,3.0,354800000.0,583000000.0,103075.69398800864,54.345731748299826,0,4122,5786
15090,9469,2013,1,29,23,22,42,5,10,19,3.0,0,0,1,1,0,1,18.4,58.0,29,30000000,8500000,35000000,15000000,20000000,12000000,6500000,30000000,50000000,8500000,23000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,0,1,1,0,0,0,0,0,0,1,11,15400,36.165794399999996,139.4066368,0.0,44.09,0.18,7222.0,3768.0,39.93,56,35.9189126,139.6318202,26,33.2007577,131.6564724,63.47528,10.0,18.0,238500000.0,35000000.0,892942.5811697573,54.345731748299826,0,3228,1406
15091,9011,2013,1,29,29,18,35,5,10,19,2.0,0,0,0,1,2,0,16.9,80.0,52,40000000,15000000,38000000,10000000,2500000,12000000,35000000,40000000,28000000,2500000,35000000,10000000,15000000,12000000,6000000,25000000,6000000,20000000,9000000,15000000,30000000,2500000,0,0,1,0,0,0,0,0,0,0,8,15349,35.848791600000006,139.97566980000002,0.0,44.86,0.17,6192.0,5082.0,73.93897435897436,35,35.848791600000006,139.97566980000002,30,35.624201,138.5843276,61.93379999999999,11.0,15.0,258000000.0,150500000.0,155667.35349117126,54.345731748299826,0,3412,1481
15092,21743,2013,1,29,39,1,22,5,10,19,3.0,0,0,1,1,2,0,15.4,73.0,35,35000000,58000000,50000000,30000000,36000000,30000000,25000000,30000000,30000000,2500000,40000000,35000000,6000000,10000000,15000000,15000000,20000000,25000000,2500000,18000000,16000000,25000000,0,1,1,0,0,0,0,1,0,0,35,49970,35.6642727,139.52713880000002,1.0,43.91,0.15,13300.0,2104.0,29.216455696202523,22,35.6642727,139.52713880000002,7,37.8824079,139.059359,59.46458,7.0,9.0,366500000.0,187500000.0,194512.50170504244,54.345731748299826,3,3545,2548
15093,17523,2013,1,29,24,12,47,5,10,19,2.0,0,0,0,1,2,1,17.8,54.0,16,7000000,32000000,50000000,2500000,10000000,80000000,20000000,15000000,45000000,30000000,90000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,13000000,2500000,2500000,0,1,1,0,0,0,0,0,0,1,39,26530,35.5900902,139.6473358,1.0,43.8,0.18,9079.0,2416.0,63.73166666666666,47,35.5900902,139.6473358,13,34.7228036,137.87830219999998,62.51188,6.0,17.0,381500000.0,38000000.0,209488.17679281483,54.345731748299826,0,3214,3298
15094,39243,2013,1,29,31,9,34,5,10,19,2.0,0,0,0,1,1,0,18.4,49.0,19,25000000,30000000,70000000,120000000,5000000,30000000,50000000,8000000,130000000,20000000,150000000,80000000,30000000,35000000,42000000,55000000,50000000,50000000,12000000,40000000,45000000,60000000,0,1,0,0,0,0,0,0,0,0,41,72327,35.510047,139.6063366,1.0,43.8,0.18,9079.0,2416.0,38.24941176470588,34,35.510047,139.6063366,3,34.4410767,132.3941448,63.12284,2.0,1.0,638000000.0,499000000.0,805936.3220008628,54.345731748299826,2,4315,3198
15095,11846,2013,1,29,35,8,55,5,10,19,3.0,0,0,1,1,6,4,19.5,65.0,36,10000000,30000000,60000000,40000000,25000000,12000000,18000000,8000000,50000000,12000000,25000000,4800000,11000000,10000000,7000000,11000000,9000000,11000000,2500000,10000000,11000000,30000000,0,1,1,0,0,0,0,1,0,0,54,20281,34.9851684,138.481305,0.0,45.74,0.18,3723.0,7255.0,69.53225,55,34.9851684,138.481305,12,33.3725083,130.5204243,65.34825000000001,11.0,14.0,290000000.0,117300000.0,893717.3709443435,54.345731748299826,1,3084,1704
15096,15766,2013,1,29,13,36,4,5,10,19,3.0,0,1,0,1,2,1,17.4,79.0,12,35000000,30000000,20000000,25000000,20000000,25000000,2500000,10000000,100000000,50000000,15000000,2500000,2500000,8000000,2500000,2500000,10000000,2500000,10000000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,14,19628,34.613354,135.5146258,1.0,44.63,0.18,8849.0,1901.0,68.44416666666666,4,34.613354,135.5146258,58,35.34150959999999,139.3385989,62.70554,5.0,16.0,332500000.0,48000000.0,428970.1841563065,54.345731748299826,0,3213,1191
15097,17184,2013,1,30,9,15,3,5,10,26,4.0,0,1,0,1,1,0,15.8,54.0,12,80000000,30000000,35000000,42000000,55000000,50000000,50000000,25000000,40000000,45000000,60000000,40000000,20000000,12000000,26000000,17000000,17000000,20000000,42000000,2500000,30000000,70000000,1,0,0,0,0,0,0,0,0,0,25,50000,34.4410767,132.3941448,1.0,45.46,0.18,2840.0,8480.0,32.98906976744186,3,34.4410767,132.3941448,15,38.3191584,140.8818571,59.82268,3.0,8.0,512000000.0,296500000.0,994001.5916162994,54.345731748299826,2,3198,2429
15098,14414,2013,1,30,18,39,30,6,10,27,3.0,0,1,0,1,1,1,20.6,28.0,37,5500000,15000000,12000000,6000000,25000000,6000000,20000000,9000000,7200000,2500000,30000000,35000000,58000000,50000000,2500000,36000000,30000000,25000000,30000000,30000000,2500000,40000000,1,0,0,0,0,0,0,0,0,0,19,17000,35.624201,138.5843276,0.0,46.21,0.18,847.0,4201.0,63.4481818181818,30,35.624201,138.5843276,22,35.6642727,139.52713880000002,64.69232,15.0,7.0,138200000.0,339000000.0,104756.21076407505,54.60982545725475,2,1481,3545
15099,23949,2013,1,30,1,36,7,6,10,27,2.0,0,0,0,1,3,2,15.9,47.0,23,35000000,6000000,15000000,10000000,15000000,50000000,20000000,18000000,16000000,30000000,25000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,30,42300,37.8824079,139.059359,0.0,47.23,0.17,2330.0,10364.0,59.46738095238097,7,37.8824079,139.059359,58,35.34150959999999,139.3385989,59.856269999999995,11.0,16.0,240000000.0,35000000.0,216651.26885240196,54.60982545725475,1,2548,1191
15100,18293,2013,1,30,37,24,44,6,10,27,3.0,0,1,0,1,4,1,17.1,51.0,36,70000000,4800000,45000000,15000000,30000000,20000000,80000000,25000000,2500000,10000000,2500000,7000000,32000000,50000000,2500000,10000000,20000000,80000000,100000000,15000000,45000000,90000000,1,0,0,0,0,0,0,0,0,0,48,40728,35.991979,140.64042969999997,0.0,45.31,0.18,2931.0,6096.0,38.830476190476176,44,35.991979,140.64042969999997,47,35.5900902,139.6473358,61.49179,5.0,6.0,304800000.0,451500000.0,115503.72362445557,54.60982545725475,0,4122,3214
15101,34814,2013,1,30,34,29,25,6,10,27,4.0,0,1,1,1,2,1,17.3,38.0,27,40000000,55000000,40000000,60000000,45000000,100000000,80000000,18000000,60000000,25000000,8000000,40000000,15000000,38000000,10000000,15000000,12000000,35000000,40000000,28000000,35000000,2500000,1,0,0,0,0,0,0,0,0,0,10,63700,35.9019995,139.7146773,0.0,44.09,0.18,7222.0,3768.0,57.114883720930244,25,35.9019995,139.7146773,35,35.848791600000006,139.97566980000002,61.38726,2.0,10.0,531000000.0,270500000.0,29332.416987822548,54.60982545725475,0,5786,3412
15102,12467,2013,1,30,12,35,13,6,10,27,2.0,0,0,0,1,0,1,17.8,36.0,44,2500000,2500000,2500000,2500000,30000000,2500000,2500000,2500000,80000000,2500000,2500000,10000000,30000000,40000000,25000000,12000000,40000000,20000000,50000000,50000000,8000000,25000000,1,0,0,0,0,0,0,0,0,0,52,15165,34.7228036,137.87830219999998,1.0,45.74,0.18,3723.0,7255.0,67.74204545454545,13,34.7228036,137.87830219999998,55,34.9851684,138.481305,61.91392,17.0,9.0,132500000.0,310000000.0,70433.41276089946,54.60982545725475,0,3298,3084
15103,14016,2013,1,30,21,23,48,6,10,27,3.0,0,1,0,1,2,1,17.1,39.0,31,90000000,2500000,150000000,30000000,20000000,40000000,38000000,52000000,65000000,30000000,100000000,30000000,18000000,35000000,15000000,20000000,12000000,24000000,30000000,50000000,70000000,70000000,1,0,0,0,0,0,0,0,0,0,29,40000,35.084571999999994,137.1700161,0.0,43.21,0.19,7443.0,5116.0,51.5616,48,35.084571999999994,137.1700161,56,35.9189126,139.6318202,61.17631,13.0,12.0,617500000.0,374000000.0,282130.5273648071,54.60982545725475,0,4226,3228
15104,12913,2013,1,30,22,31,26,6,10,27,2.0,0,0,0,1,0,1,18.5,33.0,38,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,25000000,30000000,120000000,20000000,100000000,30000000,50000000,8000000,130000000,20000000,150000000,1,0,0,0,0,0,0,0,0,0,12,40000,33.2007577,131.6564724,0.0,47.08,0.18,1178.0,5100.0,24.819399999999995,26,33.2007577,131.6564724,34,35.510047,139.6063366,62.60995,18.0,1.0,27500000.0,683000000.0,902357.7034616394,54.60982545725475,0,1406,4315
15105,17382,2013,1,30,8,13,12,6,10,27,3.0,0,1,0,1,2,0,17.1,48.0,51,14000000,11000000,10000000,4800000,11000000,9000000,11000000,9000000,10000000,11000000,30000000,35000000,30000000,20000000,25000000,20000000,25000000,2500000,10000000,100000000,50000000,15000000,1,0,0,0,0,0,0,0,0,0,2,24490,33.3725083,130.5204243,1.0,45.63,0.2,840.0,2440.0,52.031794871794865,12,33.3725083,130.5204243,4,34.613354,135.5146258,61.41292,14.0,4.0,130800000.0,332500000.0,563176.7187474875,54.60982545725475,1,1704,3213
15106,9059,2013,1,31,23,18,56,6,11,10,2.0,0,0,0,1,1,2,14.6,68.0,15,30000000,18000000,35000000,15000000,20000000,30000000,24000000,30000000,50000000,70000000,70000000,5500000,15000000,12000000,6000000,25000000,6000000,20000000,9000000,7200000,30000000,2500000,0,1,0,0,0,0,0,0,0,0,9,15600,35.9189126,139.6318202,1.0,44.09,0.18,7222.0,3768.0,69.50925,56,35.9189126,139.6318202,30,35.624201,138.5843276,58.23072,13.0,15.0,392000000.0,138200000.0,118947.71643928881,54.60982545725475,0,3228,1481
15107,40371,2013,1,31,39,13,22,6,11,10,2.0,0,0,0,1,1,2,21.1,55.0,19,35000000,58000000,50000000,30000000,36000000,25000000,2500000,2500000,30000000,30000000,40000000,35000000,2500000,20000000,25000000,20000000,25000000,2500000,10000000,100000000,50000000,15000000,1,1,0,0,0,0,0,0,1,0,35,49970,35.6642727,139.52713880000002,1.0,43.91,0.15,13300.0,2104.0,29.216455696202523,22,35.6642727,139.52713880000002,4,34.613354,135.5146258,67.01495,6.0,5.0,339000000.0,305000000.0,454019.6937015631,54.60982545725475,2,3545,3213
