id,y,year,stage,match,gameday,time,home,away,stadium,tv,address,capa,absorp
15370,3054,2013,Ｊ２,第２１節第１日,06/29(土),19:04,愛媛ＦＣ,ガイナーレ鳥取,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,愛媛県松山市上野町乙46,15576,0.2536013891946095
15371,7926,2013,Ｊ２,第２１節第１日,06/29(土),19:04,ロアッソ熊本,ヴィッセル神戸,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス,熊本県熊本市東区平山町2776,32000,0.19904375
15372,2723,2013,Ｊ２,第２１節第１日,06/29(土),19:34,ザスパクサツ群馬,コンサドーレ札幌,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス,群馬県前橋市敷島町66,15135,0.23594003177749465
15373,5128,2013,Ｊ２,第２２節第１日,07/03(水),19:04,モンテディオ山形,ガイナーレ鳥取,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス,山形県天童市山王1-1,21292,0.3296923503573889
15374,2539,2013,Ｊ２,第２２節第１日,07/03(水),19:03,東京ヴェルディ,京都サンガF.C.,味の素スタジアム,スカパー！／スカパー！プレミアムサービス,東京都調布市西町376-3,49970,0.1186994549670979
15375,2812,2013,Ｊ２,第２２節第１日,07/03(水),19:03,横浜ＦＣ,栃木ＳＣ,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0.39678076873301416
15376,7153,2013,Ｊ２,第２２節第１日,07/03(水),19:04,松本山雅ＦＣ,水戸ホーリーホック,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,長野県松本市神林5300,20396,0.5413433072778042
15377,2905,2013,Ｊ２,第２２節第１日,07/03(水),19:04,カターレ富山,ジェフユナイテッド千葉,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,富山県富山市南中田368,25250,0.17719943422913725
15378,11719,2013,Ｊ２,第２２節第１日,07/03(水),19:04,ＦＣ岐阜,ガンバ大阪,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス,岐阜県岐阜市長良福光大野2675-28,20000,0.22915750000000004
15379,7652,2013,Ｊ２,第２２節第１日,07/03(水),19:03,ファジアーノ岡山,ヴィッセル神戸,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス,岡山県岡山市北区いずみ町2-1,20000,0.4287047619047619
15380,1875,2013,Ｊ２,第２２節第１日,07/03(水),19:04,徳島ヴォルティス,コンサドーレ札幌,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス,徳島県鳴門市撫養町立岩字四枚61,19637,0.2214066254907524
15381,1104,2013,Ｊ２,第２２節第１日,07/03(水),19:04,愛媛ＦＣ,ロアッソ熊本,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,愛媛県松山市上野町乙46,15576,0.2536013891946095
15382,2640,2013,Ｊ２,第２２節第１日,07/03(水),19:03,アビスパ福岡,ザスパクサツ群馬,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,福岡県福岡市博多区東平尾公園2-1-1,22563,0.2538289614476292
15383,2105,2013,Ｊ２,第２２節第１日,07/03(水),19:03,ギラヴァンツ北九州,Ｖ・ファーレン長崎,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス,福岡県北九州市八幡西区御開4-16-1,10202,0.3111668113628513
15384,6257,2013,Ｊ２,第２３節第１日,07/07(日),14:03,コンサドーレ札幌,アビスパ福岡,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス,北海道札幌市厚別区上野幌3条1-2-1,19620,0.3407839866555463
15385,4503,2013,Ｊ２,第２３節第１日,07/07(日),18:33,栃木ＳＣ,カターレ富山,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ,栃木県宇都宮市清原工業団地32,15589,0.3157293451731838
15386,10160,2013,Ｊ２,第２３節第１日,07/07(日),18:04,ヴィッセル神戸,愛媛ＦＣ,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス,兵庫県神戸市兵庫区御崎町1-2-2,30132,0.3820523031992565
15387,1732,2013,Ｊ２,第２３節第１日,07/07(日),18:03,ギラヴァンツ北九州,徳島ヴォルティス,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス,福岡県北九州市八幡西区御開4-16-1,10202,0.3111668113628513
15388,3249,2013,Ｊ２,第２３節第１日,07/07(日),18:03,Ｖ・ファーレン長崎,モンテディオ山形,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,長崎県諫早市宇都町27-1,20246,0.31012792650400084
15389,4330,2013,Ｊ２,第２３節第１日,07/07(日),18:33,ガイナーレ鳥取,東京ヴェルディ,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス,鳥取県鳥取市蔵田423,16033,0.2555235778587615
15390,15982,2013,Ｊ２,第２３節第１日,07/07(日),19:03,ジェフユナイテッド千葉,ガンバ大阪,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,千葉県千葉市中央区川崎町1-20,18500,0.5407413127413128
15391,7923,2013,Ｊ２,第２３節第１日,07/07(日),19:05,京都サンガF.C.,ＦＣ岐阜,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都,京都府京都市右京区西京極新明町29,20588,0.3888745871381387
15392,11485,2013,Ｊ２,第２３節第１日,07/07(日),19:03,ファジアーノ岡山,横浜ＦＣ,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス,岡山県岡山市北区いずみ町2-1,20000,0.4287047619047619
15393,4139,2013,Ｊ２,第２３節第１日,07/07(日),19:04,ロアッソ熊本,松本山雅ＦＣ,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス,熊本県熊本市東区平山町2776,32000,0.19904375
15394,3883,2013,Ｊ２,第２３節第１日,07/07(日),19:34,ザスパクサツ群馬,水戸ホーリーホック,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス／群馬テレビ,群馬県前橋市敷島町66,15135,0.23594003177749465
15395,10020,2013,Ｊ２,第２４節第１日,07/14(日),18:04,モンテディオ山形,ジェフユナイテッド千葉,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス,山形県天童市山王1-1,21292,0.3296923503573889
15396,4020,2013,Ｊ２,第２４節第１日,07/14(日),18:03,水戸ホーリーホック,ファジアーノ岡山,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス,茨城県水戸市小吹町2058-1,12000,0.3858611111111112
15397,5753,2013,Ｊ２,第２４節第１日,07/14(日),18:03,東京ヴェルディ,コンサドーレ札幌,味の素スタジアム,スカパー！／スカパー！プレミアムサービス,東京都調布市西町376-3,49970,0.1186994549670979
15398,12151,2013,Ｊ２,第２４節第１日,07/14(日),18:03,松本山雅ＦＣ,京都サンガF.C.,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,長野県松本市神林5300,20396,0.5413433072778042
15399,9425,2013,Ｊ２,第２４節第１日,07/14(日),18:03,ガンバ大阪,ギラヴァンツ北九州,万博記念競技場,スカパー！／スカパー！プレミアムサービス,大阪府吹田市千里万博公園5-2,21000,0.5850249433106575
15400,10578,2013,Ｊ２,第２４節第１日,07/14(日),18:04,ヴィッセル神戸,カターレ富山,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス,兵庫県神戸市兵庫区御崎町1-2-2,30132,0.3820523031992565
15401,4892,2013,Ｊ２,第２４節第１日,07/14(日),18:04,アビスパ福岡,栃木ＳＣ,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,福岡県福岡市博多区東平尾公園2-1-1,22563,0.2538289614476292
15402,3981,2013,Ｊ２,第２４節第１日,07/14(日),18:03,Ｖ・ファーレン長崎,ザスパクサツ群馬,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,長崎県諫早市宇都町27-1,20246,0.31012792650400084
15403,6536,2013,Ｊ２,第２４節第１日,07/14(日),18:33,ガイナーレ鳥取,横浜ＦＣ,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス,鳥取県鳥取市蔵田423,16033,0.2555235778587615
15404,5603,2013,Ｊ２,第２４節第１日,07/14(日),19:03,ロアッソ熊本,ＦＣ岐阜,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス,熊本県熊本市東区平山町2776,32000,0.19904375
15405,6516,2013,Ｊ２,第２４節第１日,07/14(日),19:34,愛媛ＦＣ,徳島ヴォルティス,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,愛媛県松山市上野町乙46,15576,0.2536013891946095
15406,5142,2013,Ｊ２,第２５節第１日,07/20(土),18:04,モンテディオ山形,ファジアーノ岡山,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス,山形県天童市山王1-1,21292,0.3296923503573889
15407,4201,2013,Ｊ２,第２５節第１日,07/20(土),18:03,水戸ホーリーホック,ガイナーレ鳥取,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス,茨城県水戸市小吹町2058-1,12000,0.3858611111111112
15408,4676,2013,Ｊ２,第２５節第１日,07/20(土),18:03,栃木ＳＣ,ロアッソ熊本,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ,栃木県宇都宮市清原工業団地32,15589,0.3157293451731838
15409,7324,2013,Ｊ２,第２５節第１日,07/20(土),18:03,横浜ＦＣ,東京ヴェルディ,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0.39678076873301416
15410,11019,2013,Ｊ２,第２５節第１日,07/20(土),18:03,松本山雅ＦＣ,コンサドーレ札幌,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,長野県松本市神林5300,20396,0.5413433072778042
15411,4141,2013,Ｊ２,第２５節第１日,07/20(土),18:04,カターレ富山,Ｖ・ファーレン長崎,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,富山県富山市南中田368,25250,0.17719943422913725
15412,18193,2013,Ｊ２,第２５節第１日,07/20(土),18:03,ガンバ大阪,ヴィッセル神戸,万博記念競技場,スカパー！／スカパー！プレミアムサービス,大阪府吹田市千里万博公園5-2,21000,0.5850249433106575
15413,4664,2013,Ｊ２,第２５節第１日,07/20(土),18:34,徳島ヴォルティス,ザスパクサツ群馬,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス,徳島県鳴門市撫養町立岩字四枚61,19637,0.2214066254907524
15414,5857,2013,Ｊ２,第２５節第１日,07/20(土),19:04,ＦＣ岐阜,アビスパ福岡,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス,岐阜県岐阜市長良福光大野2675-28,20000,0.22915750000000004
15415,3674,2013,Ｊ２,第２５節第１日,07/20(土),19:04,愛媛ＦＣ,ジェフユナイテッド千葉,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,愛媛県松山市上野町乙46,15576,0.2536013891946095
15416,2555,2013,Ｊ２,第２５節第１日,07/20(土),19:03,ギラヴァンツ北九州,京都サンガF.C.,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス,福岡県北九州市八幡西区御開4-16-1,10202,0.3111668113628513
15417,12696,2013,Ｊ２,第２６節第１日,07/27(土),14:03,コンサドーレ札幌,ガイナーレ鳥取,札幌ドーム,スカパー！／スカパー！プレミアムサービス,北海道札幌市豊平区羊ヶ丘1,39232,0.3518046492659053
15418,18705,2013,Ｊ２,第２６節第１日,07/27(土),18:04,東京ヴェルディ,ガンバ大阪,味の素スタジアム,スカパー！／スカパー！プレミアムサービス,東京都調布市西町376-3,49970,0.1186994549670979
15419,11658,2013,Ｊ２,第２６節第１日,07/27(土),18:04,ヴィッセル神戸,横浜ＦＣ,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス,兵庫県神戸市兵庫区御崎町1-2-2,30132,0.3820523031992565
15420,3063,2013,Ｊ２,第２６節第１日,07/27(土),18:03,Ｖ・ファーレン長崎,水戸ホーリーホック,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,長崎県諫早市宇都町27-1,20246,0.31012792650400084
15421,1815,2013,Ｊ２,第２６節第１日,07/27(土),19:49,ザスパクサツ群馬,カターレ富山,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス,群馬県前橋市敷島町66,15135,0.23594003177749465
